ID,Date,D_kilowatt_cons
922,2023-07-11,297.75
923,2023-07-12,248.0
924,2023-07-13,277.22000000000116
925,2023-07-14,265.97000000000116
926,2023-07-15,129.9899999999907
927,2023-07-16,134.84000000001106
928,2023-07-17,331.97000000000116
929,2023-07-18,297.95999999999185
930,2023-07-19,313.0500000000029
931,2023-07-20,292.9100000000035
932,2023-07-21,274.0899999999965
933,2023-07-22,197.0
934,2023-07-23,251.8399999999965
935,2023-07-24,348.97000000000116
936,2023-07-25,315.1900000000023
937,2023-07-26,278.74000000000524
938,2023-07-27,208.25999999999476
939,2023-07-28,181.0
940,2023-07-29,122.66999999999825
941,2023-07-30,127.94999999999709
942,2023-07-31,297.820000000007
943,2023-08-01,243.77999999999884
944,2023-08-02,263.77999999999884
945,2023-08-03,257.1900000000023
946,2023-08-04,211.0
947,2023-08-05,129.9899999999907
948,2023-08-06,112.97000000000116
949,2023-08-07,113.99000000000524
950,2023-08-08,128.0
951,2023-08-09,113.86000000000058
952,2023-08-10,111.08999999999651
953,2023-08-11,111.88999999999942
954,2023-08-12,111.02000000000407
955,2023-08-13,112.91999999999825
956,2023-08-14,112.0
957,2023-08-15,114.0
958,2023-08-16,116.75
959,2023-08-17,115.86999999999534
960,2023-08-18,137.4600000000064
961,2023-08-19,126.32000000000698
962,2023-08-20,129.67999999999302
963,2023-08-21,121.2899999999936
964,2023-08-22,122.9600000000064
965,2023-08-23,124.97999999999593
966,2023-08-24,124.99000000000524
967,2023-08-25,121.0
968,2023-08-26,118.97999999999593
969,2023-08-27,124.0
970,2023-08-28,285.99000000000524
971,2023-08-29,218.0
972,2023-08-30,172.91999999999825
973,2023-08-31,193.92999999999302
974,2023-09-01,174.9600000000064
975,2023-09-02,124.86999999999534
976,2023-09-03,124.98000000001048
977,2023-09-04,276.9899999999907
978,2023-09-05,211.98000000001048
979,2023-09-06,215.9899999999907
980,2023-09-07,231.97999999999593
981,2023-09-08,223.0
982,2023-09-09,169.98000000001048
983,2023-09-10,150.97999999999593
984,2023-09-11,265.25
985,2023-09-12,244.74000000000524
986,2023-09-13,212.0
987,2023-09-14,219.0
988,2023-09-15,205.25999999999476
989,2023-09-16,150.74000000000524
990,2023-09-17,133.0
991,2023-09-18,229.0
992,2023-09-19,239.0
993,2023-09-20,239.25999999999476
994,2023-09-21,232.74000000000524
995,2023-09-22,256.0
996,2023-09-23,152.0
997,2023-09-24,142.9899999999907
998,2023-09-25,200.0
999,2023-09-26,198.99000000000524
1000,2023-09-27,232.99000000000524
1001,2023-09-28,211.0
1002,2023-09-29,179.2899999999936
1003,2023-09-30,146.69000000000233
1004,2023-10-01,149.0
1005,2023-10-02,213.30999999999767
1006,2023-10-03,218.67999999999302
1007,2023-10-04,205.32000000000698
1008,2023-10-05,220.67999999999302
1009,2023-10-06,214.32000000000698
1010,2023-10-07,154.66999999999825
1011,2023-10-08,155.0
1012,2023-10-09,213.33000000000175
1013,2023-10-10,225.66999999999825
1014,2023-10-11,207.0
1015,2023-10-12,221.99000000000524
1016,2023-10-13,216.88999999999942
1017,2023-10-14,210.97000000000116
1018,2023-10-15,210.9899999999907
1019,2023-10-16,229.0
1020,2023-10-17,192.0
1021,2023-10-18,222.98000000001048
1022,2023-10-19,193.0
1023,2023-10-20,209.50999999999476
1024,2023-10-21,165.24000000000524
1025,2023-10-22,148.22000000000116
1026,2023-10-23,193.5399999999936
1027,2023-10-24,198.44000000000233
1028,2023-10-25,182.0
1029,2023-10-26,188.97999999999593
1030,2023-10-27,206.58000000000175
1031,2023-10-28,155.41999999999825
1032,2023-10-29,157.0
1033,2023-10-30,211.58000000000175
1034,2023-10-31,200.41999999999825
1035,2023-11-01,184.99000000000524
1036,2023-11-02,203.0
1037,2023-11-03,186.0
1038,2023-11-04,152.5899999999965
1039,2023-11-05,160.4100000000035
1040,2023-11-06,184.0
1041,2023-11-07,239.0
1042,2023-11-08,187.0
1043,2023-11-09,214.0
1044,2023-11-10,250.0
1045,2023-11-11,165.0
1046,2023-11-12,190.0
